Timestamp,Data
2023-08-01 11:55:27.401857,AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-01 11:55:38.725990,-265	2205	716	-28	-1865	-67
2023-08-01 11:55:38.754814,-303	2569	614	-44	-1952	-25
2023-08-01 11:55:38.787359,-349	2510	498	-176	-1897	-37
2023-08-01 11:55:38.816002,-304	2348	619	-213	-1979	-66
2023-08-01 11:55:38.849587,-1184	1982	628	-288	-2074	-71
2023-08-01 11:55:38.881711,-1381	1689	758	-269	-1962	-11
2023-08-01 11:55:38.914818,-517	2891	745	-80	-1969	-20
2023-08-01 11:55:38.942823,-440	2371	666	-13	-1957	-15
2023-08-01 11:55:38.975457,-328	2067	683	-154	-2032	-46
2023-08-01 11:55:39.005183,-199	3147	558	-333	-2024	-22
2023-08-01 11:55:39.037889,-150	2599	724	-358	-2264	40
2023-08-01 11:55:39.066424,-277	2198	762	-192	-2093	-46
2023-08-01 11:55:39.095008,-381	2071	734	22	-2019	-61
2023-08-01 11:55:39.127902,-313	1896	644	-45	-2097	-49
2023-08-01 11:55:39.156115,-525	1279	630	-228	-2199	-45
2023-08-01 11:55:39.189085,-216	2061	673	-353	-2124	-100
2023-08-01 11:55:39.221977,-109	2236	720	-312	-2299	-40
2023-08-01 11:55:39.255059,-475	1943	725	-121	-2223	-159
2023-08-01 11:55:39.283260,-513	1663	808	-35	-2156	-68
2023-08-01 11:55:39.312113,-831	2295	555	-55	-2219	-65
2023-08-01 11:55:39.344670,-829	1920	772	-163	-2318	-41
2023-08-01 11:55:39.373613,-741	2293	743	-361	-2420	3
2023-08-01 11:55:39.405955,-494	1440	715	-309	-2322	-46
2023-08-01 11:55:39.434965,-319	1388	704	-151	-2428	-48
2023-08-01 11:55:39.467901,-445	1530	710	-58	-2366	-60
2023-08-01 11:55:39.495647,-582	1172	670	-55	-2392	-97
2023-08-01 11:55:39.529022,-385	1401	711	-142	-2379	-78
2023-08-01 11:55:39.557933,-622	1780	718	-450	-2590	-27
